0	40
0	40
0	40
0	40
0	40
0	40
0.001	40.001
0.001	40
0.001	39.9997
0.001	40.001
0.001	40.0009
0.001	39.999
0.002	40.0019
0.002	40
0.002	39.9993
0.002	40.0019
0.002	40.0018
0.002	39.998
0.003	40.0028
0.003	39.9999
0.003	39.9988
0.003	40.0028
0.003	40.0027
0.003	39.9969
0.004	40.0036
0.004	39.9998
0.004	39.9984
0.004	40.0036
0.004	40.0035
0.004	39.9958
0.005	40.0044
0.005	39.9997
0.005	39.9979
0.005	40.0045
0.005	40.0043
0.005	39.9946
0.006	40.0052
0.006	39.9995
0.006	39.9973
0.006	40.0052
0.006	40.0051
0.006	39.9934
0.007	40.0059
0.007	39.9993
0.007	39.9968
0.007	40.006
0.007	40.0058
0.007	39.9922
0.008	40.0066
0.008	39.999
0.008	39.9961
0.008	40.0067
0.008	40.0064
0.008	39.9909
0.009	40.0072
0.009	39.9987
0.009	39.9955
0.009	40.0073
0.009	40.007
0.009	39.9896
0.01	40.0078
0.01	39.9983
0.01	39.9948
0.01	40.0079
0.01	40.0076
0.01	39.9883
0.011	40.0084
0.011	39.998
0.011	39.994
0.011	40.0085
0.011	40.0082
0.011	39.9869
0.012	40.0089
0.012	39.9975
0.012	39.9933
0.012	40.009
0.012	40.0087
0.012	39.9855
0.013	40.0094
0.013	39.9971
0.013	39.9924
0.013	40.0095
0.013	40.0091
0.013	39.984
0.014	40.0098
0.014	39.9966
0.014	39.9916
0.014	40.0099
0.014	40.0095
0.014	39.9825
0.015	40.0102
0.015	39.996
0.015	39.9907
0.015	40.0104
0.015	40.0099
0.015	39.9809
0.016	40.0106
0.016	39.9954
0.016	39.9897
0.016	40.0107
0.016	40.0103
0.016	39.9794
0.017	40.0109
0.017	39.9948
0.017	39.9888
0.017	40.0111
0.017	40.0106
0.017	39.9777
0.018	40.0112
0.018	39.9942
0.018	39.9877
0.018	40.0113
0.018	40.0108
0.018	39.9761
0.019	40.0114
0.019	39.9935
0.019	39.9867
0.019	40.0116
0.019	40.011
0.019	39.9744
0.02	40.0116
0.02	39.9927
0.02	39.9856
0.02	40.0118
0.02	40.0112
0.02	39.9726
0.021	40.0118
0.021	39.9919
